t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,v_f,sz_f,sig_k,live,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
2.503985,0,0,0.282386,0.282386,0.2750,+0.00739,0,1,1,+0.01648,-0.02976,0.13076,174.64,+0.01770,-0.03036,0.11983,1.0000,1,1,0,+0.000,-1.014,-1.014,-0.00197,-7.459,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01158,-0.539,0,35.0,35.0
2.536298,0,0,0.281488,0.281488,0.2750,+0.00649,0,1,1,+0.01877,-0.02718,0.13123,175.11,+0.01785,-0.02992,0.12142,1.0000,1,1,0,+0.000,-1.023,-1.023,-0.00203,-7.597,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01151,-0.536,0,35.0,35.0
2.569129,0,0,0.280772,0.280772,0.2750,+0.00577,0,1,1,+0.01877,-0.02718,0.13123,175.11,+0.01798,-0.02953,0.12280,1.0000,1,1,0,+0.000,-1.030,-1.030,-0.00207,-7.705,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01151,-0.533,0,35.0,35.0
2.602570,0,0,0.281024,0.281024,0.2750,+0.00602,0,1,1,+0.01716,-0.03181,0.13414,174.27,+0.01786,-0.02986,0.12443,1.0000,1,1,0,+0.000,-1.024,-1.024,-0.00204,-7.815,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01168,-0.534,0,35.0,35.0
2.635862,0,0,0.280402,0.280402,0.2750,+0.00540,0,1,1,+0.01682,-0.02733,0.13687,175.08,+0.01772,-0.02950,0.12620,1.0000,1,1,0,+0.000,-1.015,-1.015,-0.00201,-7.946,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01162,-0.532,0,35.0,35.0
2.665528,0,0,0.279967,0.279967,0.2750,+0.00497,0,1,1,+0.01899,-0.02734,0.14055,175.08,+0.01788,-0.02922,0.12806,1.0000,1,1,0,+0.000,-1.025,-1.025,-0.00203,-8.072,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01173,-0.536,0,35.0,35.0
2.699273,0,0,0.279531,0.279531,0.2750,+0.00453,0,1,1,+0.01800,-0.02700,0.14098,175.14,+0.01790,-0.02890,0.12992,1.0000,1,1,0,+0.000,-1.026,-1.026,-0.00205,-8.225,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01185,-0.534,0,35.0,35.0
2.733507,0,0,0.279205,0.279205,0.2750,+0.00420,0,1,1,+0.01800,-0.02700,0.14098,175.14,+0.01791,-0.02862,0.13154,1.0000,1,1,0,+0.000,-1.026,-1.026,-0.00207,-8.380,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01185,-0.529,0,35.0,35.0
2.768094,0,0,0.278727,0.278727,0.2750,+0.00373,0,1,1,+0.01680,-0.02567,0.14175,175.38,+0.01775,-0.02819,0.13304,1.0000,1,1,0,+0.000,-1.017,-1.017,-0.00202,-8.510,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01200,-0.531,0,35.0,35.0
2.800040,0,0,0.277634,0.277634,0.2750,+0.00263,0,1,1,+0.01641,-0.02114,0.14487,176.19,+0.01756,-0.02722,0.13467,1.0000,1,1,0,+0.000,-1.006,-1.006,-0.00198,-8.663,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01357,-0.530,0,35.0,35.0
2.831890,0,0,0.276838,0.276838,0.2750,+0.00184,0,1,1,+0.01641,-0.02114,0.14487,176.19,+0.01741,-0.02638,0.13607,1.0000,1,1,0,+0.000,-0.997,-0.997,-0.00191,-8.769,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01357,-0.536,0,35.0,35.0
2.863572,0,0,0.266190,0.266190,0.2750,-0.00881,0,1,1,+0.01982,+0.03838,0.16168,186.91,+0.01774,-0.01753,0.13958,1.0000,1,1,0,+0.000,-1.016,-1.016,-0.00209,-8.991,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01723,-0.515,0,35.0,35.0
2.894716,0,0,0.257928,0.257928,0.2750,-0.01707,0,1,1,+0.01917,+0.04122,0.16368,187.42,+0.01793,-0.00961,0.14282,1.0000,1,1,0,+0.000,-1.027,-1.027,-0.00216,-9.153,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.04627,-0.510,0,35.0,35.0
2.925193,0,0,0.251555,0.251555,0.2750,-0.02345,0,1,1,+0.01915,+0.04406,0.16639,187.93,+0.01809,-0.00251,0.14594,1.0000,1,1,0,+0.000,-1.036,-1.036,-0.00224,-9.356,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.07818,-0.501,0,35.0,35.0
2.962928,0,0,0.248559,0.248559,0.2750,-0.02644,0,1,1,+0.02277,+0.03275,0.15496,185.89,+0.01883,+0.00308,0.14737,1.0000,1,1,0,+0.000,-1.079,-1.079,-0.00227,-9.496,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.08888,-0.535,0,35.0,35.0
2.995658,0,0,0.235923,0.235923,0.2750,-0.03908,0,1,1,+0.02093,+0.09690,0.15103,197.44,+0.01913,+0.01628,0.14789,1.0000,1,1,0,+0.000,-1.096,-1.096,-0.00215,-9.496,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.10368,-0.579,0,35.0,35.0
3.026162,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01773,+0.13145,0.14455,203.66,+0.01894,+0.03152,0.14744,1.0000,1,1,0,+0.000,-1.085,-1.085,-0.00190,-9.496,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.10632,-0.625,0,35.0,35.0
3.056812,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01643,+0.13974,0.14519,205.15,+0.01861,+0.04590,0.14714,1.0000,1,1,0,+0.000,-1.066,-1.066,-0.00164,-9.496,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.10645,-0.666,0,31.5,31.5
3.090059,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01581,+0.13531,0.14487,204.36,+0.01821,+0.05864,0.14682,1.0000,1,1,0,+0.000,-1.043,-1.043,-0.00136,-9.496,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.09872,-0.711,0,31.5,31.5
3.122690,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01483,+0.13532,0.14646,204.36,+0.01774,+0.06940,0.14677,1.0000,1,1,0,+0.000,-1.016,-1.016,-0.00109,-9.497,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.09003,-0.748,0,31.5,31.5
3.151467,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01673,+0.09834,0.15957,197.70,+0.01761,+0.07304,0.14838,1.0000,1,1,0,+0.000,-1.009,-1.009,-0.00094,-9.497,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.08834,-0.777,0,31.5,31.5
3.181671,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01939,+0.06826,0.17240,192.29,+0.01784,+0.07241,0.15153,1.0000,1,1,0,+0.000,-1.022,-1.022,-0.00090,-9.497,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.08414,-0.804,0,31.5,31.5
3.216791,0,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.01618,+0.03745,0.18568,186.74,+0.01759,+0.06719,0.15663,1.0000,1,1,0,+0.000,-1.008,-1.008,-0.00089,-9.625,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.10730,-0.794,0,31.5,31.5
3.249673,0,0,0.238268,0.238268,0.2750,-0.03673,0,1,1,+0.01414,+0.02317,0.19429,184.17,+0.01711,+0.06097,0.16195,1.0000,1,1,0,+0.000,-0.980,-0.980,-0.00081,-9.752,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.13235,-0.784,0,31.5,31.5
3.286849,0,0,0.250221,0.250221,0.2750,-0.02478,0,1,1,+0.01531,+0.02038,0.19907,183.67,+0.01682,+0.05461,0.16777,1.0000,1,1,0,+0.000,-0.964,-0.964,-0.00079,-9.874,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.09549,-0.773,0,31.5,31.5
3.325903,0,0,0.260609,0.260609,0.2750,-0.01439,0,1,1,+0.01412,+0.01518,0.20397,182.73,+0.01638,+0.04817,0.17368,1.0000,1,1,0,+0.000,-0.939,-0.939,-0.00077,-10.079,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.06000,-0.752,0,31.5,31.5
3.403983,0,0,0.273852,0.273852,0.2750,-0.00115,0,1,1,+0.01273,+0.00995,0.20876,181.79,+0.01536,+0.03744,0.18353,1.0000,1,1,0,+0.000,-0.880,-0.880,-0.00088,-10.733,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.03549,-0.669,0,31.5,31.5
3.436830,0,0,0.280279,0.280279,0.2750,+0.00528,0,1,1,+0.01334,-0.00342,0.22388,179.38,+0.01507,+0.03167,0.18922,1.0000,1,1,0,+0.000,-0.864,-0.864,-0.00093,-10.922,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.03122,-0.642,0,31.5,31.5
3.474529,0,0,0.288011,0.288011,0.2750,+0.01301,0,1,1,+0.01091,-0.01710,0.23167,176.92,+0.01441,+0.02394,0.19596,1.0000,1,1,0,+0.000,-0.826,-0.826,-0.00099,-11.173,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01711,-0.590,0,31.5,31.5
3.511189,0,0,0.293454,0.293454,0.2750,+0.01845,0,1,1,+0.01023,-0.01879,0.23857,176.62,+0.01376,+0.01732,0.20256,1.0000,1,1,0,+0.000,-0.789,-0.789,-0.00100,-11.325,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01706,-0.550,0,31.5,31.5
3.549090,0,0,0.298248,0.298248,0.2750,+0.02325,0,1,1,+0.00807,-0.02506,0.24507,175.49,+0.01286,+0.01057,0.20933,1.0000,1,1,0,+0.000,-0.737,-0.737,-0.00089,-11.415,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01690,-0.521,0,31.5,31.5
3.589072,0,0,0.302144,0.302144,0.2750,+0.02714,0,1,1,+0.00803,-0.02964,0.25043,174.66,+0.01205,+0.00387,0.21618,1.0000,1,1,0,+0.000,-0.691,-0.691,-0.00089,-11.508,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01754,-0.476,0,31.5,31.5
3.626617,0,0,0.305941,0.305941,0.2750,+0.03094,0,1,1,+0.00495,-0.03884,0.25766,173.01,+0.01093,-0.00288,0.22273,1.0000,1,1,0,+0.000,-0.626,-0.626,-0.00065,-11.538,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01794,-0.468,0,31.5,31.5
3.667578,0,0,0.309489,0.309489,0.2750,+0.03449,0,1,1,+0.00441,-0.04577,0.26364,171.76,+0.00982,-0.01017,0.22969,1.0000,1,1,0,+0.000,-0.563,-0.563,-0.00025,-11.538,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01705,-0.495,0,31.5,31.5
3.707452,0,0,0.312341,0.312341,0.2750,+0.03734,0,1,1,+0.00358,-0.05178,0.26983,170.68,+0.00878,-0.01709,0.23636,1.0000,1,1,0,+0.000,-0.503,-0.503,+0.00008,-11.539,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01637,-0.513,0,31.5,31.5
3.750149,0,0,0.317334,0.317334,0.2750,+0.04233,0,1,1,-0.00177,-0.07001,0.28691,167.40,+0.00693,-0.02640,0.24525,1.0000,1,1,0,+0.000,-0.397,-0.397,+0.00043,-11.585,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02581,-0.494,0,31.5,31.5
3.794227,0,0,0.321711,0.321711,0.2750,+0.04671,0,1,1,-0.00384,-0.07905,0.29788,165.77,+0.00498,-0.03591,0.25476,1.0000,1,1,0,+0.000,-0.285,-0.285,+0.00092,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.03206,-0.496,0,31.5,31.5
3.842790,0,0,0.326592,0.326592,0.2750,+0.05159,0,1,1,-0.00967,-0.09247,0.31764,163.35,+0.00212,-0.04696,0.26704,1.0000,1,1,0,+0.000,-0.121,-0.121,+0.00158,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01804,-0.488,0,31.5,31.5
3.888808,0,0,0.330263,0.330263,0.2750,+0.05526,0,1,1,-0.01243,-0.10112,0.32923,161.80,-0.00060,-0.05709,0.27868,1.0000,1,1,0,+0.000,+0.034,+0.034,+0.00215,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01951,-0.467,0,31.5,31.5
3.933486,0,0,0.333341,0.333341,0.2750,+0.05834,0,1,1,-0.01579,-0.11039,0.34238,160.13,-0.00338,-0.06682,0.29031,1.0000,1,1,0,+0.000,+0.193,+0.193,+0.00262,-11.585,+0.00000,0.00,+0.00000,1,+0.05351,-0.10168,0.02074,-0.425,0,31.5,31.5
3.984148,0,0,0.335000,0.335000,0.2750,+0.06000,0,1,1,-0.02326,-0.11795,0.37226,158.77,-0.00739,-0.07716,0.30687,1.0000,1,1,0,+0.000,+0.424,+0.424,+0.00332,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02237,-0.360,0,31.5,31.5
4.035686,0,0,0.335000,0.335000,0.2750,+0.06000,0,1,1,-0.02738,-0.12129,0.38794,158.17,-0.01149,-0.08620,0.32348,1.0000,1,1,0,+0.000,+0.658,+0.658,+0.00401,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.02041,-0.290,0,31.5,31.5
4.096866,1,0,0.335000,0.335000,0.2750,+0.06000,0,1,1,-0.03862,-0.13302,0.43337,156.06,-0.01784,-0.09717,0.34922,1.0000,1,1,0,+0.000,+1.022,+1.022,+0.00500,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.01322,-0.160,0,24.0,24.0
4.158622,1,0,0.334278,0.334278,0.2750,+0.05928,0,1,1,-0.05020,-0.12746,0.48199,157.06,-0.02548,-0.10431,0.38055,1.0000,1,1,0,+0.000,+1.460,+1.460,+0.00616,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00794,+0.005,0,24.0,24.0
4.227477,1,0,0.327546,0.327546,0.2750,+0.05255,0,1,1,-0.05866,-0.11927,0.51700,158.53,-0.03398,-0.10814,0.41549,1.0000,1,1,0,+0.000,+1.947,+1.947,+0.00732,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00423,+0.214,0,24.0,24.0
4.304147,1,0,0.316714,0.316714,0.2750,+0.04171,0,1,1,-0.07755,-0.10453,0.59517,161.18,-0.04605,-0.10714,0.46528,1.0000,1,1,0,+0.000,+2.639,+2.639,+0.00903,-11.585,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00043,+0.503,0,24.0,24.0
4.395821,1,0,0.316714,0.316714,0.2750,+0.04171,0,0,0,+0.00000,+0.00000,0.00000,0.00,-0.04605,-0.10714,0.46528,1.0000,0,1,0,+0.000,+2.639,+2.639,+0.00710,-11.586,+0.00000,0.00,+0.00000,1,-0.18491,+0.00000,0.03970,+0.932,0,24.0,24.0
4.458275,1,0,0.316714,0.316714,0.2750,+0.04171,0,0,0,+0.00000,+0.00000,0.00000,0.00,-0.04605,-0.10714,0.46528,1.0000,0,1,0,+0.000,+2.639,+2.639,+0.00565,-11.643,+0.00000,0.00,+0.00000,1,-0.18826,+0.00000,0.05707,+1.244,0,24.0,24.0
4.520797,1,0,0.316714,0.316714,0.2750,+0.04171,0,0,0,+0.00000,+0.00000,0.00000,0.00,-0.04605,-0.10714,0.46528,1.0000,0,1,0,+0.000,+2.639,+2.639,+0.00454,-11.699,+0.00000,0.00,+0.00000,1,-0.16043,+0.00000,0.05831,+1.523,0,24.0,24.0
4.574954,1,0,0.316714,0.316714,0.2750,+0.04171,0,0,0,+0.00000,+0.00000,0.00000,0.00,-0.04605,-0.10714,0.46528,1.0000,0,1,0,+0.000,+2.639,+2.639,+0.00382,-11.767,+0.00000,0.00,+0.00000,1,-0.11453,+0.00000,0.04132,+1.703,0,24.0,24.0
4.616504,1,0,0.291784,0.230000,0.2750,-0.04500,0,1,1,+0.04728,+0.48834,0.09639,267.90,-0.03000,-0.00471,0.40183,1.0000,1,1,0,+0.000,+1.719,+1.719,-0.00076,-11.768,+0.00000,0.00,+0.00000,1,-0.02000,+0.00000,0.03177,+1.844,0,24.0,24.0
4.642893,1,0,0.275951,0.230000,0.2750,-0.04500,0,1,1,+0.05019,+0.49769,0.09444,269.58,-0.02065,+0.05385,0.36600,1.0000,1,1,0,+0.000,+1.183,+1.183,-0.00342,-11.769,+0.00000,0.00,+0.00000,1,+0.05463,+0.00000,0.02301,+1.923,0,24.0,24.0
4.672426,1,0,0.258232,0.230000,0.2750,-0.04500,0,1,1,+0.04664,+0.50923,0.09639,271.66,-0.01199,+0.11244,0.33131,1.0000,1,1,0,+0.000,+0.687,+0.687,-0.00537,-11.892,+0.00000,0.00,+0.00000,1,+0.05407,+0.00000,0.01671,+1.904,0,24.0,24.0
4.697949,1,0,0.242918,0.230000,0.2750,-0.04500,0,1,1,+0.04513,+0.51704,0.09829,273.07,-0.00553,+0.15823,0.30494,1.0000,1,1,0,+0.000,+0.317,+0.317,-0.00636,-12.200,-0.00000,0.00,+0.00000,1,+0.04926,+0.00000,0.01145,+1.796,0,24.0,24.0
4.724931,1,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.04513,+0.51704,0.09829,273.07,+0.00049,+0.20088,0.28037,1.0000,1,1,0,+0.000,-0.028,-0.028,-0.00734,-12.200,-0.00000,0.00,+0.00000,1,+0.04926,+0.00000,0.01145,+1.708,0,24.0,24.0
4.748966,1,0,0.230000,0.230000,0.2750,-0.04500,0,1,1,+0.04580,+0.52693,0.09655,274.85,+0.00535,+0.23586,0.26065,1.0000,1,1,0,+0.000,-0.307,-0.307,-0.00811,-12.199,-0.00000,0.00,+0.00000,1,+0.05249,+0.00000,0.00753,+1.616,0,24.0,24.0
4.775219,1,1,0.214248,0.195000,0.2400,-0.04500,1,1,1,+0.04673,+0.53012,0.10015,275.42,+0.01015,+0.27001,0.24203,1.0000,1,1,1,+5.000,-0.582,+4.418,+0.01286,-12.199,-0.00000,0.00,+0.00000,1,+0.04247,+0.00000,0.00607,+1.541,0,24.0,24.0
4.803320,1,1,0.197388,0.195000,0.2400,-0.04500,1,1,1,+0.04617,+0.54745,0.10526,278.54,+0.01459,+0.30419,0.22518,1.0000,1,1,1,+5.000,-0.836,+4.164,+0.01251,-12.198,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00477,+1.380,0,24.0,24.0
4.830123,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04617,+0.54745,0.10526,278.54,+0.01832,+0.33293,0.21101,1.0000,1,1,1,+5.000,-1.050,+3.950,+0.01061,-12.198,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00477,+1.447,0,24.0,24.0
4.856642,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04407,+0.55759,0.10773,280.37,+0.02134,+0.35924,0.19892,1.0000,1,1,1,+5.000,-1.223,+3.777,+0.00853,-12.199,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00446,+1.665,0,24.0,24.0
4.884299,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04879,+0.56762,0.10715,282.17,+0.02467,+0.38455,0.18777,1.0000,1,1,1,+5.000,-1.414,+3.586,+0.00686,-12.201,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00389,+1.888,0,24.0,24.0
4.908584,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04809,+0.57580,0.10929,283.64,+0.02721,+0.40526,0.17927,1.0000,1,1,1,+5.000,-1.559,+3.441,+0.00572,-12.202,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00376,+2.043,0,24.0,24.0
4.934844,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04935,+0.58543,0.11041,285.38,+0.02978,+0.42617,0.17128,1.0000,1,1,1,+5.000,-1.706,+3.294,+0.00465,-12.203,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00388,+2.157,0,24.0,24.0
4.961010,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04935,+0.58543,0.11041,285.38,+0.03204,+0.44459,0.16424,1.0000,1,1,1,+5.000,-1.836,+3.164,+0.00368,-12.203,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00388,+2.259,0,24.0,24.0
4.987047,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.05035,+0.60136,0.11222,288.25,+0.03415,+0.46265,0.15825,1.0000,1,1,1,+5.000,-1.957,+3.043,+0.00280,-12.204,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00373,+2.351,0,24.0,24.0
5.012908,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04690,+0.61025,0.11627,289.84,+0.03561,+0.47955,0.15344,1.0000,1,1,1,+5.000,-2.040,+2.960,+0.00216,-12.205,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00385,+2.420,0,24.0,24.0
5.038904,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04914,+0.61296,0.11627,290.33,+0.03717,+0.49490,0.14916,1.0000,1,1,1,+5.000,-2.130,+2.870,+0.00157,-12.205,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00368,+2.477,0,24.0,24.0
5.066227,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04914,+0.61296,0.11627,290.33,+0.03861,+0.50909,0.14521,1.0000,1,1,1,+5.000,-2.212,+2.788,+0.00105,-12.206,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00368,+2.520,0,24.0,24.0
5.093568,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04737,+0.62498,0.11798,292.50,+0.03966,+0.52303,0.14194,1.0000,1,1,1,+5.000,-2.272,+2.728,+0.00067,-12.206,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00340,+2.555,0,24.0,24.0
5.119574,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04556,+0.63355,0.11954,294.04,+0.04034,+0.53574,0.13936,1.0000,1,1,1,+5.000,-2.311,+2.689,+0.00042,-12.206,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00329,+2.578,0,26.4,26.4
5.145618,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04579,+0.64060,0.11902,295.31,+0.04097,+0.54783,0.13702,1.0000,1,1,1,+5.000,-2.347,+2.653,+0.00020,-12.206,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00322,+2.597,0,26.4,26.4
5.174356,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04380,+0.64883,0.12323,296.79,+0.04132,+0.56051,0.13528,1.0000,1,1,1,+5.000,-2.368,+2.632,+0.00006,-12.206,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00276,+2.612,0,26.4,26.4
5.201452,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04380,+0.64883,0.12323,296.79,+0.04162,+0.57105,0.13384,1.0000,1,1,1,+5.000,-2.385,+2.615,-0.00005,-12.207,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00276,+2.621,0,26.4,26.4
5.227281,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04413,+0.65706,0.12348,298.27,+0.04191,+0.58089,0.13266,1.0000,1,1,1,+5.000,-2.401,+2.599,-0.00013,-12.207,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00270,+2.626,0,26.4,26.4
5.254751,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04771,+0.66692,0.12285,300.04,+0.04261,+0.59128,0.13147,1.0000,1,1,1,+5.000,-2.441,+2.559,-0.00032,-12.207,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00260,+2.631,0,26.4,26.4
5.279463,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04706,+0.67539,0.12571,301.57,+0.04310,+0.60053,0.13084,1.0000,1,1,1,+5.000,-2.469,+2.531,-0.00044,-12.207,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00236,+2.631,0,26.4,26.4
5.306783,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04514,+0.68445,0.12862,303.20,+0.04334,+0.61061,0.13057,1.0000,1,1,1,+5.000,-2.483,+2.517,-0.00050,-12.207,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00247,+2.631,0,26.4,26.4
5.334676,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04342,+0.68950,0.12934,304.11,+0.04335,+0.62027,0.13042,1.0000,1,1,1,+5.000,-2.484,+2.516,-0.00047,-12.207,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00256,+2.627,0,26.4,26.4
5.363734,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04643,+0.69626,0.12669,305.33,+0.04374,+0.62991,0.12995,1.0000,1,1,1,+5.000,-2.506,+2.494,-0.00054,-12.207,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00245,+2.622,0,26.4,26.4
5.392314,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04643,+0.69626,0.12669,305.33,+0.04408,+0.63821,0.12954,1.0000,1,1,1,+5.000,-2.525,+2.475,-0.00060,-12.207,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00245,+2.615,0,26.4,26.4
5.420803,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04554,+0.70661,0.12534,307.19,+0.04426,+0.64674,0.12902,1.0000,1,1,1,+5.000,-2.536,+2.464,-0.00060,-12.206,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00219,+2.607,0,26.4,26.4
5.447202,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04147,+0.70701,0.12898,307.26,+0.04393,+0.65376,0.12901,1.0000,1,1,1,+5.000,-2.517,+2.483,-0.00049,-12.206,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00259,+2.600,0,26.4,26.4
5.473932,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04229,+0.72265,0.12693,310.08,+0.04374,+0.66188,0.12877,1.0000,1,1,1,+5.000,-2.506,+2.494,-0.00041,-12.206,-0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00272,+2.593,0,26.4,26.4
5.504565,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04229,+0.72265,0.12693,310.08,+0.04355,+0.66996,0.12852,1.0000,1,1,1,+5.000,-2.495,+2.505,-0.00031,-12.206,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00272,+2.581,0,26.4,26.4
5.532829,1,1,0.195000,0.195000,0.2400,-0.04500,1,1,1,+0.04336,+0.73254,0.12802,311.86,+0.04352,+0.67770,0.12846,1.0000,1,1,1,+5.000,-2.494,+2.506,-0.00028,-12.206,+0.00000,0.00,+0.00000,0,+0.00000,+0.00000,0.00286,+2.574,0,26.4,26.4
