t,seg,active_gate,thrust,base_thrust,vtrim,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
10.6965,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.749,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.049,0,212.3,0.0
10.7008,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02560,-12.749,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.049,0,212.3,0.0
10.7052,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.749,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.045,0,212.3,0.0
10.7103,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.749,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.045,0,212.3,0.0
10.7148,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02559,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.050,0,212.3,0.0
10.7194,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02559,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.050,0,212.3,0.0
10.7241,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.046,0,212.3,0.0
10.7289,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.046,0,212.3,0.0
10.7337,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.042,0,212.3,0.0
10.7383,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.042,0,212.3,0.0
10.7441,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02561,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.046,0,212.3,0.0
10.7487,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02562,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.044,0,212.3,0.0
10.7532,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02562,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.044,0,212.3,0.0
10.7577,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.037,0,212.3,0.0
10.7623,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.037,0,212.3,0.0
10.7671,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.041,0,212.3,0.0
10.7724,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.041,0,212.3,0.0
10.7775,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.750,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.035,0,212.3,0.0
10.7822,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,212.3,0.0
10.7868,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,212.3,0.0
10.7918,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.040,0,212.3,0.0
10.7961,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.040,0,212.3,0.0
10.8004,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.039,0,212.3,0.0
10.8047,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.039,0,212.3,0.0
10.8093,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,212.3,0.0
10.8140,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,212.3,0.0
10.8185,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,212.3,0.0
10.8230,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,212.3,0.0
10.8275,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.040,0,212.3,0.0
10.8319,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.040,0,212.3,0.0
10.8366,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.040,0,212.3,0.0
10.8412,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02564,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.040,0,212.3,0.0
10.8454,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.038,0,212.3,0.0
10.8496,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.751,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.038,0,212.3,0.0
10.8540,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.032,0,212.3,0.0
10.8585,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.032,0,212.3,0.0
10.8630,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.041,0,212.3,0.0
10.8675,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.041,0,212.3,0.0
10.8718,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.037,0,212.3,0.0
10.8767,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.037,0,212.3,0.0
10.8810,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.042,0,212.3,0.0
10.8856,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02563,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.042,0,212.3,0.0
10.8904,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.035,0,212.3,0.0
10.8948,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.035,0,212.3,0.0
10.8997,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,212.3,0.0
10.9043,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02565,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.036,0,212.3,0.0
10.9108,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02566,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.034,0,212.3,0.0
10.9156,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.032,0,212.3,0.0
10.9200,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.032,0,212.3,0.0
10.9250,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,212.3,0.0
10.9300,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.023,0,212.3,0.0
10.9346,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.023,0,212.3,0.0
10.9397,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.028,0,212.3,0.0
10.9443,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.752,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.028,0,212.3,0.0
10.9487,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,212.3,0.0
10.9534,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02568,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.030,0,212.3,0.0
10.9581,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.024,0,212.3,0.0
10.9628,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.024,0,212.3,0.0
10.9671,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,212.3,0.0
10.9727,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.029,0,212.3,0.0
10.9775,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.023,0,212.3,0.0
10.9824,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,212.3,0.0
10.9870,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,212.3,0.0
10.9916,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,212.3,0.0
10.9960,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.032,0,212.3,0.0
11.0003,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02567,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.032,0,212.3,0.0
11.0053,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.027,0,212.3,0.0
11.0101,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.027,0,212.3,0.0
11.0149,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.028,0,212.3,0.0
11.0194,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.026,0,212.3,0.0
11.0239,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.026,0,212.3,0.0
11.0286,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.023,0,212.3,0.0
11.0331,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.023,0,212.3,0.0
11.0388,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02575,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.015,0,212.3,0.0
11.0434,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02575,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.015,0,212.3,0.0
11.0479,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,212.3,0.0
11.0525,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02576,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.012,0,212.3,0.0
11.0571,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02576,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.012,0,212.3,0.0
11.0616,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,212.3,0.0
11.0661,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,212.3,0.0
11.0706,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02575,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.015,0,212.3,0.0
11.0751,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02575,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.015,0,212.3,0.0
11.0797,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02577,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.010,0,212.3,0.0
11.0844,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02580,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.003,0,212.3,0.0
11.0890,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02580,-12.753,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.003,0,212.3,0.0
11.0937,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02578,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.006,0,212.3,0.0
11.0983,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02578,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.006,0,212.3,0.0
11.1040,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02575,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.014,0,212.3,0.0
11.1084,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02575,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.014,0,212.3,0.0
11.1130,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02575,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.014,0,212.3,0.0
11.1176,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.026,0,212.3,0.0
11.1225,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,212.3,0.0
11.1270,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,212.3,0.0
11.1319,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,212.3,0.0
11.1366,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.025,0,212.3,0.0
11.1411,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.027,0,212.3,0.0
11.1460,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.027,0,202.9,0.0
11.1512,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,202.9,0.0
11.1564,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,202.9,0.0
11.1612,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.020,0,202.9,0.0
11.1657,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.020,0,202.9,0.0
11.1702,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,202.9,0.0
11.1748,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.022,0,202.9,0.0
11.1792,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02571,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.023,0,202.9,0.0
11.1837,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.020,0,202.9,0.0
11.1883,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.020,0,202.9,0.0
11.1930,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.021,0,202.9,0.0
11.1974,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.021,0,202.9,0.0
11.2017,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02572,-12.754,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.021,0,202.9,0.0
11.2060,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.755,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.026,0,202.9,0.0
11.2112,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.755,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.026,0,202.9,0.0
11.2158,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02570,-12.755,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.026,0,202.9,0.0
11.2204,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.755,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,202.9,0.0
11.2250,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02574,-12.755,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.016,0,202.9,0.0
11.2295,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.755,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.027,0,202.9,0.0
11.2338,2,0,0.2164,0.2750,-0.05857,1,1,+0.40218,+0.36608,0.11125,245.90,1,-10.000,-0.02569,-12.755,-0.00000,-17.80,+0.00000,1,+0.62749,+0.00000,0.00651,-4.027,0,202.9,0.0
