t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,u_tube_f,curv_f,rail_k,gate_cmd_deg,committed,commit_k,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
10.692465,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.14921,+0.74331,0.09526,313.80,+0.17574,+0.19576,+0.10010,+0.77337,0.10538,1.0000,1,0,0,+0.39484,+0.12185,0.7958,-10.069,0,1.0000,1,1,+4.998,-10.069,-5.071,-0.00786,+12.716,+0.00000,+0.00,+0.00000,1,+0.28647,+0.09078,0.00764,-3.181,0,29.5,29.5
10.722952,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.14527,+0.73879,0.09412,312.98,+0.17171,+0.19258,+0.10435,+0.76879,0.10389,1.0000,1,0,0,+0.37148,+0.11464,0.7487,-9.838,0,1.0000,1,1,+4.998,-9.838,-4.840,-0.00716,+13.920,+0.00000,+0.00,+0.00000,1,+0.27947,+0.08658,0.00801,-3.109,0,29.5,29.5
10.755339,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.14042,+0.73390,0.09196,312.10,+0.16735,+0.18906,+0.10857,+0.76393,0.10222,1.0000,1,0,0,+0.34818,+0.10745,0.7018,-9.588,0,1.0000,1,1,+4.998,-9.588,-4.590,-0.00580,+14.765,+0.00000,+0.00,+0.00000,1,+0.27750,+0.07984,0.00832,-3.171,0,29.5,29.5
10.785364,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.14042,+0.73390,0.09196,312.10,+0.16383,+0.18577,+0.10968,+0.76001,0.10088,1.0000,1,0,0,+0.32789,+0.10119,0.6609,-9.387,0,1.0000,1,1,+4.998,-9.387,-4.389,-0.00511,+15.835,+0.00000,+0.00,+0.00000,1,+0.27750,+0.07984,0.00832,-3.137,0,29.5,29.5
10.817739,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.13512,+0.73061,0.09044,311.51,+0.15983,+0.18215,+0.11161,+0.75592,0.09943,1.0000,1,0,0,+0.30733,+0.09484,0.6194,+0.000,0,1.0000,0,1,+4.998,+0.000,+4.998,+0.03526,+16.600,+0.00000,+0.00,+0.00000,1,+0.26785,+0.08075,0.00825,-3.016,0,29.5,29.5
10.850646,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.13040,+0.72537,0.08924,310.57,+0.15567,+0.17841,+0.11369,+0.75160,0.09799,1.0000,1,0,0,+0.28775,+0.08880,0.5800,+0.000,0,1.0000,0,1,+4.998,+0.000,+4.998,+0.03467,+17.559,+0.00000,+0.00,+0.00000,1,+0.25753,+0.08216,0.00854,-2.889,0,29.5,29.5
10.881212,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.12562,+0.72072,0.08819,309.73,+0.15169,+0.17487,+0.11590,+0.74751,0.09669,1.0000,1,0,0,+0.27069,+0.08354,0.5456,+0.000,0,1.0000,0,1,+4.998,+0.000,+4.998,+0.03035,+18.447,+0.00000,+0.00,+0.00000,1,+0.24655,+0.08252,0.00854,-2.300,0,29.5,29.5
10.910581,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.11975,+0.71834,0.08660,309.30,+0.14760,+0.17138,+0.11889,+0.74377,0.09540,1.0000,1,0,0,+0.25525,+0.07877,0.5145,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.02647,+19.075,+0.00000,+0.00,+0.00000,1,+0.23666,+0.08595,0.00868,-1.479,0,29.5,29.5
10.940709,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.11481,+0.71948,0.08517,309.51,+0.14331,+0.16770,+0.12198,+0.74059,0.09406,1.0000,1,0,0,+0.24032,+0.07417,0.4844,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.02280,+19.865,+0.00000,+0.00,+0.00000,1,+0.22998,+0.09067,0.00916,-0.547,0,29.5,29.5
10.974860,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.10942,+0.72070,0.08370,309.73,+0.13836,+0.16342,+0.12530,+0.73769,0.09255,1.0000,1,0,0,+0.22446,+0.06927,0.4524,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.02028,+20.606,+0.00000,+0.00,+0.00000,1,+0.22163,+0.09611,0.00944,+0.086,0,29.5,29.5
11.008069,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.10302,+0.71782,0.08184,309.21,+0.13333,+0.15914,+0.12903,+0.73486,0.09102,1.0000,1,0,0,+0.21003,+0.06482,0.4233,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.01788,+21.298,+0.00000,+0.00,+0.00000,1,+0.21530,+0.09878,0.00956,+0.661,0,29.5,29.5
11.038886,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.09822,+0.71759,0.08070,309.17,+0.12864,+0.15507,+0.13211,+0.73255,0.08964,1.0000,1,0,0,+0.19748,+0.06094,0.3980,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.01555,+21.947,+0.00000,+0.00,+0.00000,1,+0.20959,+0.10011,0.00947,+1.221,0,29.5,29.5
11.071002,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.09329,+0.71639,0.07896,308.95,+0.12375,+0.15073,+0.13491,+0.73032,0.08817,1.0000,1,0,0,+0.18519,+0.05715,0.3733,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.01459,+22.398,+0.00000,+0.00,+0.00000,1,+0.20436,+0.10033,0.00953,+1.460,0,29.5,29.5
11.102263,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.08667,+0.71425,0.07758,308.56,+0.11874,+0.14641,+0.13835,+0.72815,0.08674,1.0000,1,0,0,+0.17397,+0.05369,0.3506,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.01278,+22.973,+0.00000,+0.00,+0.00000,1,+0.19762,+0.10207,0.00945,+1.899,0,29.5,29.5
11.133180,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.08266,+0.71152,0.07658,308.07,+0.11391,+0.14206,+0.14074,+0.72592,0.08538,1.0000,1,0,0,+0.16354,+0.05047,0.3296,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.01271,+23.367,+0.00000,+0.00,+0.00000,1,+0.19041,+0.10376,0.00954,+1.929,0,29.5,29.5
11.162508,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.08266,+0.71152,0.07658,308.07,+0.10991,+0.13795,+0.14017,+0.72408,0.08425,1.0000,1,0,0,+0.15422,+0.04759,0.3108,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.01031,+23.881,+0.00000,+0.00,+0.00000,1,+0.19041,+0.10376,0.00954,+2.487,0,29.5,29.5
11.191869,2,1,0.204000,0.204000,0.2490,-0.04500,1,1,0.0260,1,1,+0.07189,+0.70288,0.07638,306.52,+0.10505,+0.13374,+0.14345,+0.72136,0.08324,1.0000,1,0,0,+0.14543,+0.04488,0.2931,+0.000,0,1.0000,0,1,+4.999,+0.000,+4.999,+0.00905,+24.239,+0.00000,+0.00,+0.00000,1,+0.17805,+0.10375,0.00927,+2.786,0,29.5,29.5
