t,seg,active_gate,thrust,base_thrust,vtrim,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,steer,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
3.4459,0,0,0.2844,0.2750,+0.00939,1,1,+0.00634,+0.00768,0.22104,181.38,1,-0.363,+0.00013,-11.869,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05575,-0.389,0,33.7,33.7
3.4832,0,0,0.2825,0.2750,+0.00749,1,1,+0.00484,+0.00710,0.23194,181.28,1,-0.278,+0.00034,-11.961,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.05779,-0.355,0,33.7,33.7
3.5195,0,0,0.2839,0.2750,+0.00888,1,1,+0.00125,-0.00109,0.24507,179.80,1,-0.072,+0.00106,-12.020,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01889,-0.315,0,33.7,33.7
3.5545,0,0,0.2822,0.2750,+0.00723,1,1,+0.00125,-0.00109,0.24507,179.80,1,-0.072,+0.00075,-12.140,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01889,-0.246,0,33.7,33.7
3.5932,0,0,0.2839,0.2750,+0.00888,1,1,-0.00197,-0.00942,0.25049,178.30,1,+0.113,+0.00132,-12.172,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01743,-0.200,0,33.7,33.7
3.6296,0,0,0.2811,0.2750,+0.00611,1,1,-0.00311,-0.00586,0.25933,178.94,1,+0.178,+0.00139,-12.222,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01612,-0.148,0,33.7,33.7
3.6679,0,0,0.2827,0.2750,+0.00768,1,1,-0.00720,-0.01290,0.27154,177.68,1,+0.413,+0.00217,-12.288,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01398,-0.098,0,33.7,33.7
3.7066,0,0,0.2837,0.2750,+0.00869,1,1,-0.00848,-0.01871,0.27961,176.63,1,+0.486,+0.00230,-12.324,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01329,-0.056,0,33.7,33.7
3.7494,0,0,0.2833,0.2750,+0.00827,1,1,-0.01160,-0.02100,0.28958,176.22,1,+0.665,+0.00283,-12.364,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01221,-0.006,0,33.7,33.7
3.7929,0,0,0.2835,0.2750,+0.00848,1,1,-0.01755,-0.02459,0.30902,175.57,1,+1.006,+0.00396,-12.453,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01095,+0.074,0,33.7,33.7
3.8395,0,0,0.2827,0.2750,+0.00773,1,1,-0.02112,-0.02550,0.31996,175.41,1,+1.210,+0.00451,-12.532,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00635,+0.146,0,33.7,33.7
3.8766,0,0,0.2825,0.2750,+0.00754,1,1,-0.02508,-0.02693,0.33208,175.15,1,+1.437,+0.00514,-12.586,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00505,+0.217,0,33.7,33.7
3.9251,0,0,0.2833,0.2750,+0.00835,1,1,-0.03144,-0.03134,0.35957,174.36,1,+1.801,+0.00621,-12.684,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00296,+0.329,0,33.7,33.7
3.9795,0,0,0.2820,0.2750,+0.00700,1,1,-0.03480,-0.03004,0.37503,174.59,1,+1.994,+0.00651,-12.766,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00217,+0.447,0,33.7,33.7
4.0280,0,0,0.2842,0.2750,+0.00922,1,1,-0.04524,-0.03767,0.41246,173.22,1,+2.592,+0.00853,-12.856,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00144,+0.569,0,33.7,33.7
4.0881,1,0,0.2835,0.2750,+0.00845,1,1,-0.05242,-0.03808,0.43458,173.15,1,+3.003,+0.00961,-13.000,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00133,+0.731,0,24.8,24.8
4.1493,1,0,0.2834,0.2750,+0.00836,1,1,-0.06635,-0.03979,0.48588,172.84,1,+3.802,+0.01211,-13.158,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00094,+0.932,0,24.8,24.8
4.2171,1,0,0.2834,0.2750,+0.00836,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.275,-0.00000,-17.80,+0.00000,1,-0.20880,+0.00000,0.01158,+1.182,0,24.8,24.8
4.2617,1,0,0.2834,0.2750,+0.00836,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.389,+0.00000,-17.80,+0.00000,1,-0.38481,+0.00000,0.02062,+1.349,0,24.8,24.8
4.3049,1,0,0.2834,0.2750,+0.00836,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.475,-0.00000,-17.80,+0.00000,1,-0.25820,+0.00000,0.01845,+1.379,0,24.8,24.8
4.3544,1,0,0.2834,0.2750,+0.00836,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.574,+0.00000,-17.80,+0.00000,1,-0.35282,+0.00000,0.02448,+1.204,0,24.8,24.8
4.4072,1,0,0.2834,0.2750,+0.00836,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.705,+0.00000,-17.80,+0.00000,1,-0.25463,+0.00000,0.02365,+1.085,0,24.8,24.8
4.4674,1,0,0.2834,0.2750,+0.00836,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.829,+0.00000,-17.80,+0.00000,1,-0.14727,+0.00000,0.01474,+0.957,0,24.8,24.8
4.5221,1,0,0.2834,0.2750,+0.00836,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-13.928,-0.00000,-17.80,+0.00000,1,-0.18941,+0.00000,0.02106,+0.860,0,24.8,24.8
4.5712,1,0,0.2834,0.2750,+0.00836,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-14.032,-0.00000,-17.80,+0.00000,1,-0.22304,+0.00000,0.03106,+0.774,0,24.8,24.8
4.6131,1,0,0.2723,0.2750,-0.00266,1,1,+0.69463,+0.00246,0.44839,180.44,1,-10.000,-0.04674,-14.105,-0.00000,-17.80,+0.00000,1,-0.22643,+0.00000,0.04594,+0.710,0,24.8,24.8
4.6981,1,0,0.2150,0.2750,-0.06000,1,1,+0.04602,+0.47525,0.09313,265.54,0,+0.000,+0.00000,-14.260,+0.00000,-17.80,+0.00000,1,-0.00939,+0.00000,0.03271,+0.599,0,24.8,24.8
4.7299,1,0,0.2150,0.2750,-0.06000,1,1,+0.04680,+0.48412,0.09702,267.14,0,+0.000,+0.00000,-14.330,-0.00000,-17.80,+0.00000,1,+0.05364,+0.00000,0.01613,+0.353,0,24.8,24.8
4.7569,1,0,0.2150,0.2750,-0.06000,1,1,+0.04680,+0.48412,0.09702,267.14,0,+0.000,+0.00000,-14.371,-0.00000,-17.80,+0.00000,1,+0.05364,+0.00000,0.01613,-0.331,0,24.8,24.8
4.7830,1,1,0.2150,0.2750,-0.06000,1,1,+0.04690,+0.49160,0.09813,268.49,0,+0.000,+0.00000,-14.371,+0.00000,-17.80,+0.00000,1,+0.05290,+0.00000,0.01004,-0.422,0,24.8,24.8
4.8108,1,1,0.2150,0.2750,-0.06000,1,1,+0.04583,+0.49989,0.09670,269.98,0,+0.000,+0.00000,-14.371,+0.00000,-17.80,+0.00000,1,+0.05020,+0.00000,0.00748,-0.297,0,24.8,24.8
4.8371,1,1,0.2150,0.2750,-0.06000,1,1,+0.04665,+0.50467,0.10062,270.84,1,-2.673,-0.01041,-14.371,+0.00000,-17.80,+0.00000,1,+0.04731,+0.00000,0.00571,-0.283,0,24.8,24.8
4.8665,1,1,0.2150,0.2750,-0.06000,1,1,+0.04816,+0.51297,0.10077,272.33,1,-2.759,-0.01075,-14.371,-0.00000,-17.80,+0.00000,1,+0.04546,+0.00000,0.00489,-0.292,0,24.8,24.8
4.8912,1,1,0.2150,0.2750,-0.06000,1,1,+0.04816,+0.51297,0.10077,272.33,1,-2.759,-0.01051,-14.371,+0.00000,-17.80,+0.00000,1,+0.04546,+0.00000,0.00489,-0.326,0,24.8,24.8
4.9174,1,1,0.2150,0.2750,-0.06000,1,1,+0.04643,+0.51739,0.10526,273.13,1,-2.660,-0.00899,-14.371,+0.00000,-17.80,+0.00000,1,+0.04419,+0.00000,0.00499,-0.483,0,24.8,24.8
4.9434,1,1,0.2150,0.2750,-0.06000,1,1,+0.04545,+0.52264,0.10701,274.08,1,-2.604,-0.00800,-14.372,+0.00000,-17.80,+0.00000,1,+0.04090,+0.00000,0.00512,-0.653,0,24.8,24.8
4.9676,1,1,0.2150,0.2750,-0.06000,1,1,+0.04342,+0.52956,0.10787,275.32,1,-2.488,-0.00689,-14.372,-0.00000,-17.80,+0.00000,1,+0.04338,+0.00000,0.00555,-0.815,0,24.8,24.8
4.9943,1,1,0.2150,0.2750,-0.06000,1,1,+0.04564,+0.53418,0.10844,276.15,1,-2.615,-0.00690,-14.373,-0.00000,-17.80,+0.00000,1,+0.03688,+0.00000,0.00547,-0.952,0,24.8,24.8
5.0176,1,1,0.2150,0.2750,-0.06000,1,1,+0.04564,+0.53418,0.10844,276.15,1,-2.615,-0.00642,-14.373,-0.00000,-17.80,+0.00000,1,+0.03688,+0.00000,0.00547,-1.072,0,24.8,24.8
5.0436,1,1,0.2150,0.2750,-0.06000,1,1,+0.04578,+0.53975,0.11111,277.15,1,-2.623,-0.00615,-14.373,-0.00000,-17.80,+0.00000,1,+0.03215,+0.00000,0.00504,-1.144,0,24.8,24.8
5.0676,1,1,0.2150,0.2750,-0.06000,1,1,+0.04254,+0.54760,0.11277,278.57,1,-2.437,-0.00482,-14.374,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00425,-1.263,0,24.8,24.8
5.0934,1,1,0.2150,0.2750,-0.06000,1,1,+0.04417,+0.54927,0.11534,278.87,1,-2.531,-0.00477,-14.375,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00428,-1.372,0,25.9,25.9
5.1194,1,1,0.2150,0.2750,-0.06000,1,1,+0.04499,+0.55550,0.11574,279.99,1,-2.578,-0.00454,-14.375,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00436,-1.483,0,25.9,25.9
5.1460,1,1,0.2150,0.2750,-0.06000,1,1,+0.04499,+0.55550,0.11574,279.99,1,-2.578,-0.00445,-14.466,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00436,-1.508,0,25.9,25.9
5.1695,1,1,0.2150,0.2750,-0.06000,1,1,+0.04379,+0.56223,0.11759,281.20,1,-2.509,-0.00388,-14.466,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00458,-1.570,0,25.9,25.9
5.1954,1,1,0.2150,0.2750,-0.06000,1,1,+0.04404,+0.56362,0.12044,281.45,1,-2.523,-0.00360,-14.467,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00438,-1.650,0,25.9,25.9
5.2207,1,1,0.2150,0.2750,-0.06000,1,1,+0.04404,+0.56362,0.12044,281.45,1,-2.523,-0.00377,-14.643,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00438,-1.612,0,25.9,25.9
5.2444,1,1,0.2150,0.2750,-0.06000,1,1,+0.04351,+0.56798,0.12108,282.24,1,-2.493,-0.00341,-14.643,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00454,-1.672,0,25.9,25.9
5.2680,1,1,0.2150,0.2750,-0.06000,1,1,+0.04363,+0.57231,0.12273,283.02,1,-2.500,-0.00318,-14.644,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00503,-1.730,0,25.9,25.9
5.2967,1,1,0.2150,0.2750,-0.06000,1,1,+0.04205,+0.57726,0.12285,283.91,1,-2.409,-0.00274,-14.732,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00474,-1.742,0,25.9,25.9
5.3225,1,1,0.2150,0.2750,-0.06000,1,1,+0.04234,+0.58462,0.12485,285.23,1,-2.426,-0.00257,-14.733,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00470,-1.799,0,25.9,25.9
5.3479,1,1,0.2150,0.2750,-0.06000,1,1,+0.04234,+0.58462,0.12485,285.23,1,-2.426,-0.00236,-14.733,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00470,-1.852,0,25.9,25.9
5.3733,1,1,0.2150,0.2750,-0.06000,1,1,+0.04313,+0.58355,0.12497,285.04,1,-2.471,-0.00239,-14.734,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00446,-1.895,0,25.9,25.9
5.3986,1,1,0.2150,0.2750,-0.06000,1,1,+0.04289,+0.59051,0.12766,286.29,1,-2.457,-0.00213,-14.734,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00422,-1.942,0,25.9,25.9
5.4217,1,1,0.2150,0.2750,-0.06000,1,1,+0.04169,+0.59571,0.12838,287.23,1,-2.389,-0.00172,-14.734,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00381,-1.966,0,25.9,25.9
5.4489,1,1,0.2150,0.2750,-0.06000,1,1,+0.04169,+0.59571,0.12838,287.23,1,-2.389,-0.00150,-14.735,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00381,-2.019,0,25.9,25.9
5.4802,1,1,0.2150,0.2750,-0.06000,1,1,+0.04129,+0.60056,0.13076,288.10,1,-2.366,-0.00124,-14.735,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00387,-2.062,0,25.9,25.9
5.5066,1,1,0.2150,0.2750,-0.06000,1,1,+0.04166,+0.60327,0.13356,288.59,1,-2.387,-0.00121,-14.735,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00396,-2.091,0,25.9,25.9
5.5344,1,1,0.2150,0.2750,-0.06000,1,1,+0.04135,+0.60461,0.13414,288.83,1,-2.369,-0.00103,-14.736,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00407,-2.117,0,25.9,25.9
5.5614,1,1,0.2150,0.2750,-0.06000,1,1,+0.04089,+0.60743,0.13403,289.34,1,-2.343,-0.00082,-14.736,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00379,-2.140,0,25.9,25.9
5.5916,1,1,0.2150,0.2750,-0.06000,1,1,+0.03779,+0.60745,0.13483,289.34,1,-2.165,+0.00006,-14.736,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00384,-2.167,0,25.9,25.9
5.6177,1,1,0.2150,0.2750,-0.06000,1,1,+0.03779,+0.60745,0.13483,289.34,1,-2.165,+0.00013,-14.736,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00384,-2.184,0,25.9,25.9
5.6455,1,1,0.2150,0.2750,-0.06000,1,1,+0.03866,+0.60786,0.13517,289.42,1,-2.215,-0.00007,-14.736,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00422,-2.196,0,25.9,25.9
5.6730,1,1,0.2150,0.2750,-0.06000,1,1,+0.03794,+0.61056,0.13620,289.90,1,-2.174,+0.00011,-14.736,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00483,-2.199,0,25.9,25.9
5.7004,1,1,0.2150,0.2750,-0.06000,1,1,+0.03612,+0.61361,0.13922,290.45,1,-2.069,+0.00027,-14.822,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00497,-2.130,0,25.9,25.9
5.7271,1,1,0.2150,0.2750,-0.06000,1,1,+0.03716,+0.61887,0.14044,291.40,1,-2.129,+0.00002,-14.822,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00502,-2.132,0,25.9,25.9
5.7531,1,1,0.2150,0.2750,-0.06000,1,1,+0.03719,+0.62006,0.14077,291.61,1,-2.131,+0.00000,-14.822,-0.00000,-17.80,+0.00000,1,+0.02306,+0.00000,0.00518,-2.132,0,25.9,25.9
5.7834,1,1,0.2150,0.2750,-0.06000,1,1,+0.03719,+0.62006,0.14077,291.61,1,-2.131,+0.00001,-14.822,-0.00000,-17.80,+0.00000,1,+0.02306,+0.00000,0.00518,-2.132,0,25.9,25.9
5.8086,1,1,0.2150,0.2750,-0.06000,1,1,+0.03732,+0.62317,0.14131,292.17,1,-2.138,-0.00002,-14.822,-0.00000,-17.80,+0.00000,1,+0.01808,+0.00000,0.00503,-2.133,0,25.9,25.9
5.8399,1,1,0.2150,0.2750,-0.06000,1,1,+0.03631,+0.62752,0.14487,292.95,1,-2.081,-0.00006,-14.906,-0.00000,-17.80,+0.00000,1,+0.01660,+0.00000,0.00520,-2.066,0,25.9,25.9
5.8694,1,1,0.2150,0.2750,-0.06000,1,1,+0.03484,+0.63496,0.14969,294.29,1,-1.996,+0.00031,-14.906,-0.00000,-17.80,+0.00000,1,+0.01711,+0.00000,0.00499,-2.067,0,25.9,25.9
5.9013,1,1,0.2150,0.2750,-0.06000,1,1,+0.03448,+0.63602,0.15164,294.48,1,-1.976,+0.00041,-14.906,-0.00000,-17.80,+0.00000,1,+0.01509,+0.00000,0.00484,-2.069,0,25.9,25.9
5.9295,1,1,0.2150,0.2750,-0.06000,1,1,+0.03591,+0.64270,0.15506,295.69,1,-2.058,+0.00005,-14.906,-0.00000,-17.80,+0.00000,1,+0.01037,+0.00000,0.00459,-2.070,0,25.9,25.9
5.9556,1,1,0.2150,0.2750,-0.06000,1,1,+0.03325,+0.64447,0.15880,296.00,1,-1.905,+0.00068,-14.906,-0.00000,-17.80,+0.00000,1,+0.00892,+0.00000,0.00444,-2.065,0,25.9,25.9
5.9856,1,1,0.2150,0.2750,-0.06000,1,1,+0.03325,+0.64447,0.15880,296.00,1,-1.905,+0.00066,-14.906,-0.00000,-17.80,+0.00000,1,+0.00892,+0.00000,0.00444,-2.060,0,25.9,25.9
6.0142,1,1,0.2150,0.2750,-0.06000,1,1,+0.03159,+0.64562,0.16121,296.21,1,-1.810,+0.00103,-14.906,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00388,-2.052,0,25.9,25.9
6.0412,1,1,0.2150,0.2750,-0.06000,1,1,+0.03013,+0.64729,0.16490,296.51,1,-1.726,+0.00134,-14.906,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00351,-2.041,0,25.9,25.9
6.0710,1,1,0.2150,0.2750,-0.06000,1,1,+0.02965,+0.64890,0.16620,296.80,1,-1.699,+0.00140,-14.905,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00318,-2.028,0,25.9,25.9
6.0992,1,1,0.2150,0.2750,-0.06000,1,1,+0.02735,+0.65198,0.17069,297.36,1,-1.567,+0.00188,-14.905,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00303,-2.010,0,36.8,36.8
6.1285,1,1,0.2150,0.2750,-0.06000,1,1,+0.02576,+0.65373,0.17231,297.67,1,-1.476,+0.00189,-14.993,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00287,-1.923,0,36.8,36.8
6.1610,1,1,0.2150,0.2750,-0.06000,1,1,+0.02576,+0.65373,0.17231,297.67,1,-1.476,+0.00171,-14.993,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00287,-1.888,0,36.8,36.8
6.1878,1,1,0.2150,0.2750,-0.06000,1,1,+0.02369,+0.65472,0.17699,297.85,1,-1.357,+0.00209,-14.993,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00279,-1.855,0,36.8,36.8
6.2194,1,1,0.2150,0.2750,-0.06000,1,1,+0.02141,+0.65650,0.18274,298.17,1,-1.227,+0.00253,-14.992,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00291,-1.825,0,36.8,36.8
6.2504,1,1,0.2150,0.2750,-0.06000,1,1,+0.02141,+0.65650,0.18274,298.17,1,-1.227,+0.00237,-14.992,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00291,-1.789,0,36.8,36.8
6.2808,1,1,0.2150,0.2750,-0.06000,1,1,+0.01837,+0.65819,0.18626,298.47,1,-1.053,+0.00265,-15.072,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00270,-1.685,0,36.8,36.8
6.3107,1,1,0.2150,0.2750,-0.06000,1,1,+0.01578,+0.65708,0.19035,298.27,1,-0.904,+0.00288,-15.162,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00277,-1.590,0,36.8,36.8
6.3428,1,1,0.2150,0.2750,-0.06000,1,1,+0.01357,+0.65523,0.19285,297.94,1,-0.778,+0.00304,-15.249,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00278,-1.501,0,36.8,36.8
6.3724,1,1,0.2150,0.2750,-0.06000,1,1,+0.01191,+0.65242,0.19673,297.44,1,-0.682,+0.00320,-15.249,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00278,-1.447,0,36.8,36.8
6.4013,1,1,0.2150,0.2750,-0.06000,1,1,+0.00832,+0.65138,0.20131,297.25,1,-0.477,+0.00387,-15.248,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00276,-1.395,0,36.8,36.8
6.4312,1,1,0.2150,0.2750,-0.06000,1,1,+0.00451,+0.65231,0.20420,297.42,1,-0.258,+0.00452,-15.248,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00263,-1.329,0,36.8,36.8
6.4639,1,1,0.2150,0.2750,-0.06000,1,1,+0.00202,+0.64802,0.20957,296.64,1,-0.116,+0.00479,-15.247,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00268,-1.255,0,36.8,36.8
6.4965,1,1,0.2150,0.2750,-0.06000,1,1,-0.00200,+0.64514,0.21380,296.13,1,+0.114,+0.00542,-15.247,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00269,-1.175,0,36.8,36.8
6.5297,1,1,0.2150,0.2750,-0.06000,1,1,-0.00551,+0.64068,0.22006,295.32,1,+0.316,+0.00568,-15.330,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00306,-1.038,0,36.8,36.8
6.5594,1,1,0.2150,0.2750,-0.06000,1,1,-0.00968,+0.63517,0.22471,294.33,1,+0.554,+0.00588,-15.580,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00331,-0.849,0,36.8,36.8
6.5941,1,1,0.2150,0.2750,-0.06000,1,1,-0.01607,+0.62353,0.22594,292.24,1,+0.921,+0.00683,-15.664,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00312,-0.706,0,36.8,36.8
6.6261,1,1,0.2150,0.2750,-0.06000,1,1,-0.02007,+0.60839,0.22899,289.51,1,+1.150,+0.00706,-15.814,-0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00373,-0.530,0,36.8,36.8
6.6588,1,1,0.2150,0.2750,-0.06000,1,1,-0.02007,+0.60839,0.22899,289.51,1,+1.150,+0.00610,-16.028,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.00373,-0.322,0,36.8,36.8
6.6985,1,1,0.2150,0.2750,-0.06000,1,1,-0.02563,+0.59286,0.23047,286.71,1,+1.468,+0.00649,-16.218,+0.00000,-17.80,+0.00000,1,-0.03466,+0.00000,0.00523,-0.094,0,36.8,36.8
6.7343,1,1,0.2150,0.2750,-0.06000,1,1,-0.03675,+0.57700,0.24184,283.86,1,+2.106,+0.00853,-16.433,-0.00000,-17.80,+0.00000,1,-0.04060,+0.00000,0.00676,+0.083,0,36.8,36.8
6.7684,1,1,0.2150,0.2750,-0.06000,1,1,-0.04345,+0.57220,0.25422,283.00,1,+2.490,+0.00947,-16.693,+0.00000,-17.80,+0.00000,1,-0.04393,+0.00000,0.00757,+0.251,0,36.8,36.8
6.8026,1,1,0.2150,0.2750,-0.06000,1,1,-0.04978,+0.57044,0.26446,282.68,1,+2.852,+0.01020,-16.938,+0.00000,-17.80,+0.00000,1,-0.04660,+0.00000,0.00776,+0.426,0,36.8,36.8
6.8411,1,1,0.2150,0.2750,-0.06000,1,1,-0.05784,+0.56779,0.27689,282.20,1,+3.314,+0.01121,-17.165,+0.00000,-17.80,+0.00000,1,-0.05184,+0.00000,0.00798,+0.642,0,36.8,36.8
6.8805,1,1,0.2150,0.2750,-0.06000,1,1,-0.06593,+0.55901,0.28948,280.62,1,+3.778,+0.01218,-17.409,+0.00000,-17.80,+0.00000,1,-0.05622,+0.00000,0.00782,+0.878,0,36.8,36.8
6.9203,1,1,0.2150,0.2750,-0.06000,1,1,-0.07489,+0.54684,0.29866,278.43,1,+4.291,+0.01321,-17.641,+0.00000,-17.80,+0.00000,1,-0.06090,+0.00000,0.00754,+1.140,0,36.8,36.8
6.9588,1,1,0.2150,0.2750,-0.06000,1,1,-0.08391,+0.53119,0.30937,275.61,1,+4.808,+0.01448,-17.804,+0.00000,-17.80,+0.00000,1,-0.06596,+0.00000,0.00705,+1.358,0,36.8,36.8
7.0001,1,1,0.2150,0.2750,-0.06000,1,1,-0.10060,+0.49693,0.33054,269.45,1,+5.764,+0.01737,-17.963,+0.00000,-17.80,+0.00000,1,-0.07976,+0.00000,0.00656,+1.641,0,36.8,36.8
7.0489,1,1,0.2152,0.2750,-0.05981,1,1,-0.11197,+0.47358,0.33921,265.25,1,+6.416,+0.01895,-18.133,+0.00000,-17.80,+0.00000,1,-0.08905,+0.00000,0.00697,+1.915,0,36.8,36.8
7.0931,1,1,0.2207,0.2750,-0.05426,1,1,-0.12135,+0.44849,0.34996,260.73,1,+6.953,+0.01987,-18.277,+0.00000,-17.80,+0.00000,1,-0.09598,+0.00000,0.00746,+2.213,0,36.8,36.8
7.1373,1,1,0.2253,0.2750,-0.04970,1,1,-0.13325,+0.42516,0.36103,256.53,1,+7.634,+0.02128,-18.440,+0.00000,-17.80,+0.00000,1,-0.10460,+0.00000,0.00772,+2.551,0,28.9,28.9
7.1908,1,1,0.2571,0.2750,-0.01785,1,1,-0.17142,+0.32233,0.40628,238.02,1,+9.821,+0.02916,-18.563,+0.00000,-17.80,+0.00000,1,-0.13453,+0.00000,0.00917,+2.922,0,28.9,28.9
7.2480,1,1,0.2640,0.2750,-0.01097,1,1,-0.18590,+0.27646,0.42521,229.76,1,+10.000,+0.02792,-18.643,+0.00000,-17.80,+0.00000,1,-0.13816,+0.00000,0.01094,+3.368,0,28.9,28.9
7.3044,1,1,0.2932,0.2750,+0.01821,1,1,-0.21956,+0.16829,0.46723,210.29,1,+10.000,+0.02529,-18.529,+0.00000,-17.80,+0.00000,1,-0.20907,+0.00000,0.01557,+3.873,0,28.9,28.9
7.3671,1,1,0.3037,0.2750,+0.02872,1,1,-0.23474,+0.09983,0.49276,197.97,1,+10.000,+0.02307,-18.221,+0.00000,-17.80,+0.00000,1,-0.55577,+0.00000,0.01654,+4.409,0,28.9,28.9
7.4378,1,1,0.3050,0.2750,+0.03000,1,1,-0.26294,-0.05681,0.54614,169.77,1,+10.000,+0.01920,-18.084,-0.00000,-17.80,+0.00000,1,-0.76175,+0.00000,0.01657,+5.319,0,28.9,28.9
7.5153,1,1,0.3050,0.2750,+0.03000,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-18.118,+0.00000,-17.80,+0.00000,0,+0.00000,+0.00000,0.01836,+6.495,0,28.9,28.9
7.5593,1,1,0.3050,0.2750,+0.03000,0,0,+0.00000,+0.00000,0.00000,0.00,0,+0.000,+0.00000,-18.139,-0.00000,-17.80,+0.00000,1,-0.17433,-0.19239,0.01579,+7.073,0,28.9,28.9
