t,seg,active_gate,thrust,thrust_cmd,base_thrust,vtrim,descent_on,desc_leg,descent_bias,gate_v_ok,gate_found,u_err,v_err,size_frac,cy,u_f,u_f2,du_lat,v_f,sz_f,sig_k,live,far_rej,tube_solid,rail_on,u_tube_f,curv_f,rail_k,rail_deg,gate_fine_deg,steer,bank_seg,ff_bank_deg,trim_deg,des_roll_deg,roll_n,est_pitch_deg,gyro_pitch,des_pitch_deg,pitch_n,tube_found,u_tube,curvature,area_frac,est_roll_deg,hold_on,loop_hz,det_hz
10.613105,2,0,0.276498,0.276498,0.2750,+0.00150,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.12165,+0.12013,+0.00000,+0.03680,0.01101,0.1325,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.098,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.354,0,40.4,40.4
10.617362,2,0,0.276485,0.276485,0.2750,+0.00149,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.12062,+0.11911,+0.00000,+0.03649,0.01092,0.1314,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.098,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.354,0,40.4,40.4
10.621625,2,0,0.276473,0.276473,0.2750,+0.00147,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11959,+0.11810,+0.00000,+0.03618,0.01083,0.1303,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.096,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.355,0,40.4,40.4
10.626164,2,0,0.276460,0.276460,0.2750,+0.00146,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11851,+0.11703,+0.00000,+0.03585,0.01073,0.1291,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.094,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.356,0,40.4,40.4
10.630475,2,0,0.276447,0.276447,0.2750,+0.00145,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11750,+0.11603,+0.00000,+0.03554,0.01064,0.1280,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.094,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.356,0,40.4,40.4
10.634880,2,0,0.276434,0.276434,0.2750,+0.00143,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11647,+0.11501,+0.00000,+0.03523,0.01054,0.1269,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.092,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.358,0,40.4,40.4
10.639678,2,0,0.276421,0.276421,0.2750,+0.00142,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11535,+0.11391,+0.00000,+0.03489,0.01044,0.1257,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.092,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.358,0,40.4,40.4
10.644082,2,0,0.276408,0.276408,0.2750,+0.00141,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11434,+0.11291,+0.00000,+0.03459,0.01035,0.1246,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.090,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.359,0,40.4,40.4
10.648895,2,0,0.276395,0.276395,0.2750,+0.00139,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11325,+0.11183,+0.00000,+0.03426,0.01025,0.1234,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.090,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.359,0,40.4,40.4
10.653970,2,0,0.276381,0.276381,0.2750,+0.00138,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11210,+0.11070,+0.00000,+0.03391,0.01015,0.1221,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.089,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.360,0,40.4,40.4
10.658848,2,0,0.276367,0.276367,0.2750,+0.00137,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11101,+0.10962,+0.00000,+0.03358,0.01005,0.1209,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.089,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.360,0,40.4,40.4
10.663213,2,0,0.276355,0.276355,0.2750,+0.00136,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.11005,+0.10867,+0.00000,+0.03329,0.00996,0.1199,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.087,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.361,0,40.4,40.4
10.667792,2,0,0.276343,0.276343,0.2750,+0.00134,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.10905,+0.10768,+0.00000,+0.03299,0.00987,0.1188,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.087,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.361,0,40.4,40.4
10.684582,2,0,0.276299,0.276299,0.2750,+0.00130,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.10545,+0.10413,+0.00000,+0.03190,0.00955,0.1149,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.085,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.362,0,40.4,40.4
10.688979,2,0,0.276287,0.276287,0.2750,+0.00129,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.10452,+0.10321,+0.00000,+0.03162,0.00946,0.1139,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.082,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.364,0,40.4,40.4
10.694111,2,0,0.276274,0.276274,0.2750,+0.00127,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.10345,+0.10216,+0.00000,+0.03129,0.00937,0.1127,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.080,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.365,0,40.4,40.4
10.698833,2,0,0.276262,0.276262,0.2750,+0.00126,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.10248,+0.10120,+0.00000,+0.03100,0.00928,0.1116,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.080,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.365,0,40.4,40.4
10.703341,2,0,0.276251,0.276251,0.2750,+0.00125,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.10156,+0.10029,+0.00000,+0.03072,0.00919,0.1106,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.079,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.366,0,40.4,40.4
10.708118,2,0,0.276239,0.276239,0.2750,+0.00124,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.10060,+0.09934,+0.00000,+0.03043,0.00911,0.1096,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.079,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.366,0,40.4,40.4
10.712635,2,0,0.276228,0.276228,0.2750,+0.00123,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09969,+0.09844,+0.00000,+0.03016,0.00903,0.1086,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.077,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.367,0,40.4,40.4
10.717046,2,0,0.276217,0.276217,0.2750,+0.00122,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09882,+0.09758,+0.00000,+0.02989,0.00895,0.1076,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.077,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.367,0,40.4,40.4
10.722772,2,0,0.276203,0.276203,0.2750,+0.00120,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09769,+0.09647,+0.00000,+0.02955,0.00884,0.1064,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.368,0,40.4,40.4
10.727530,2,0,0.276192,0.276192,0.2750,+0.00119,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09677,+0.09555,+0.00000,+0.02927,0.00876,0.1054,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.075,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.368,0,40.4,40.4
10.733270,2,0,0.276178,0.276178,0.2750,+0.00118,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09566,+0.09446,+0.00000,+0.02894,0.00866,0.1042,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.074,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.369,0,40.4,40.4
10.738585,2,0,0.276166,0.276166,0.2750,+0.00117,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09465,+0.09347,+0.00000,+0.02863,0.00857,0.1031,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.073,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.370,0,40.4,40.4
10.743380,2,0,0.276155,0.276155,0.2750,+0.00115,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09375,+0.09257,+0.00000,+0.02836,0.00849,0.1021,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.073,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.370,0,40.4,40.4
10.748183,2,0,0.276144,0.276144,0.2750,+0.00114,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09285,+0.09169,+0.00000,+0.02809,0.00841,0.1011,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.071,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.371,0,40.4,40.4
10.752687,2,0,0.276133,0.276133,0.2750,+0.00113,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09202,+0.09087,+0.00000,+0.02783,0.00833,0.1002,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.071,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.371,0,40.4,40.4
10.757763,2,0,0.276122,0.276122,0.2750,+0.00112,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09109,+0.08995,+0.00000,+0.02755,0.00825,0.0992,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.070,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.372,0,40.4,40.4
10.762334,2,0,0.276112,0.276112,0.2750,+0.00111,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.09026,+0.08913,+0.00000,+0.02730,0.00817,0.0983,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.070,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.372,0,40.4,40.4
10.766807,2,0,0.276102,0.276102,0.2750,+0.00110,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08946,+0.08834,+0.00000,+0.02706,0.00810,0.0975,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.068,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.373,0,40.4,40.4
10.771484,2,0,0.276091,0.276091,0.2750,+0.00109,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08862,+0.08751,+0.00000,+0.02681,0.00802,0.0965,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.068,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.373,0,40.4,40.4
10.777300,2,0,0.276079,0.276079,0.2750,+0.00108,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08760,+0.08650,+0.00000,+0.02650,0.00793,0.0954,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.067,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.373,0,40.4,40.4
10.782075,2,0,0.276069,0.276069,0.2750,+0.00107,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08677,+0.08568,+0.00000,+0.02625,0.00786,0.0945,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.066,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.374,0,40.4,40.4
10.786746,2,0,0.276059,0.276059,0.2750,+0.00106,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08596,+0.08488,+0.00000,+0.02600,0.00778,0.0936,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.066,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.374,0,40.4,40.4
10.791441,2,0,0.276049,0.276049,0.2750,+0.00105,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08516,+0.08409,+0.00000,+0.02576,0.00771,0.0928,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.064,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.375,0,40.4,40.4
10.796645,2,0,0.276038,0.276038,0.2750,+0.00104,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08427,+0.08322,+0.00000,+0.02549,0.00763,0.0918,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.063,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.376,0,40.4,40.4
10.801143,2,0,0.276029,0.276029,0.2750,+0.00103,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08352,+0.08247,+0.00000,+0.02526,0.00756,0.0910,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.063,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.376,0,40.4,40.4
10.805505,2,0,0.276020,0.276020,0.2750,+0.00102,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08279,+0.08176,+0.00000,+0.02504,0.00750,0.0902,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.062,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.377,0,40.4,40.4
10.810237,2,0,0.276010,0.276010,0.2750,+0.00101,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08201,+0.08099,+0.00000,+0.02481,0.00742,0.0893,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.062,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.377,0,40.4,40.4
10.814536,2,0,0.276001,0.276001,0.2750,+0.00100,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08131,+0.08029,+0.00000,+0.02460,0.00736,0.0886,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.062,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.377,0,40.4,40.4
10.819148,2,0,0.275992,0.275992,0.2750,+0.00099,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.08056,+0.07956,+0.00000,+0.02437,0.00729,0.0878,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.061,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.377,0,40.4,40.4
10.823543,2,0,0.275984,0.275984,0.2750,+0.00098,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07986,+0.07886,+0.00000,+0.02416,0.00723,0.0870,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.060,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.378,0,40.4,40.4
10.827930,2,0,0.275975,0.275975,0.2750,+0.00097,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07916,+0.07817,+0.00000,+0.02395,0.00717,0.0862,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.060,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.378,0,40.4,40.4
10.832298,2,0,0.275966,0.275966,0.2750,+0.00097,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07847,+0.07749,+0.00000,+0.02374,0.00710,0.0855,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.059,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.379,0,40.4,40.4
10.837031,2,0,0.275957,0.275957,0.2750,+0.00096,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07773,+0.07676,+0.00000,+0.02351,0.00704,0.0847,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.059,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.379,0,40.4,40.4
10.841577,2,0,0.275949,0.275949,0.2750,+0.00095,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07703,+0.07607,+0.00000,+0.02330,0.00697,0.0839,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.057,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.379,0,40.4,40.4
10.846107,2,0,0.275940,0.275940,0.2750,+0.00094,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07634,+0.07538,+0.00000,+0.02309,0.00691,0.0832,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.057,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.379,0,40.4,40.4
10.850612,2,0,0.275932,0.275932,0.2750,+0.00093,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07565,+0.07470,+0.00000,+0.02288,0.00685,0.0824,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.056,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.380,0,40.4,40.4
10.855320,2,0,0.275923,0.275923,0.2750,+0.00092,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07494,+0.07400,+0.00000,+0.02267,0.00678,0.0816,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.056,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.380,0,40.4,40.4
10.859977,2,0,0.275914,0.275914,0.2750,+0.00091,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07425,+0.07332,+0.00000,+0.02246,0.00672,0.0809,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.055,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.381,0,40.4,40.4
10.864815,2,0,0.275906,0.275906,0.2750,+0.00091,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07353,+0.07261,+0.00000,+0.02224,0.00666,0.0801,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.055,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.381,0,40.4,40.4
10.869648,2,0,0.275897,0.275897,0.2750,+0.00090,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07283,+0.07191,+0.00000,+0.02203,0.00659,0.0793,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.054,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.381,0,40.4,40.4
10.874587,2,0,0.275888,0.275888,0.2750,+0.00089,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07211,+0.07121,+0.00000,+0.02181,0.00653,0.0786,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.053,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.382,0,40.4,40.4
10.879269,2,0,0.275880,0.275880,0.2750,+0.00088,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07144,+0.07054,+0.00000,+0.02161,0.00647,0.0778,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.053,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.382,0,40.4,40.4
10.884675,2,0,0.275870,0.275870,0.2750,+0.00087,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07067,+0.06978,+0.00000,+0.02138,0.00640,0.0770,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.053,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.382,0,40.4,40.4
10.889262,2,0,0.275862,0.275862,0.2750,+0.00086,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.07002,+0.06915,+0.00000,+0.02118,0.00634,0.0763,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.052,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.383,0,40.4,40.4
10.893559,2,0,0.275855,0.275855,0.2750,+0.00085,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.06942,+0.06856,+0.00000,+0.02100,0.00629,0.0756,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.051,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.383,0,40.4,40.4
10.898121,2,0,0.275847,0.275847,0.2750,+0.00085,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.06879,+0.06793,+0.00000,+0.02081,0.00623,0.0749,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.051,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.383,0,40.4,40.4
10.902726,2,0,0.275839,0.275839,0.2750,+0.00084,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.06816,+0.06731,+0.00000,+0.02062,0.00617,0.0743,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.050,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.384,0,40.4,40.4
10.906936,2,0,0.275832,0.275832,0.2750,+0.00083,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.06759,+0.06675,+0.00000,+0.02045,0.00612,0.0736,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.050,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.384,0,40.4,40.4
10.911938,2,0,0.275824,0.275824,0.2750,+0.00082,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.06692,+0.06608,+0.00000,+0.02024,0.00606,0.0729,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.049,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.384,0,40.4,40.4
10.916548,2,0,0.275817,0.275817,0.2750,+0.00082,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.06630,+0.06547,+0.00000,+0.02006,0.00600,0.0722,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.049,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.384,0,40.4,40.4
10.921071,2,0,0.275809,0.275809,0.2750,+0.00081,0,0,0.0000,1,1,+0.64731,+0.48380,0.04714,267.08,+0.06571,+0.06489,+0.00000,+0.01988,0.00595,0.0716,0,1,0,0,+0.00000,+0.00000,0.0000,+0.000,+0.000,0,0,+0.000,+0.000,+0.000,+0.00000,-16.048,-0.00000,+0.00,+0.00000,0,+0.00000,+0.00000,0.00000,-4.385,0,40.4,40.4
